time_s	chan_0	chan_1	chan_2
2292.5	498.917960088692	470.330591517059	28.5873685716329
2293	498.964022602103	470.320005722051	28.6440168800515
2293.5	498.831271010657	470.158929976397	28.6723410342608
2294	498.843287318504	470.116586796367	28.7267005221372
2294.5	498.836420856877	470.063657821329	28.7727630355482
2295	499.017523782276	470.204134182104	28.8133896001717
2295.5	499.051569987841	470.171232386811	28.88033760103
2296	499.004076961591	470.099706744868	28.9043702167227
2296.5	498.959158858451	470.000715256419	28.9584436020313
2297	498.994635576854	469.985837922895	29.0087976539589
2297.5	498.847864959588	469.809598741149	29.0382662184393
2298	498.861883985409	469.774694227881	29.0871897575281
2298.5	498.720263214362	469.616479507904	29.1037837064588
2299	498.89507188327	469.743222945426	29.1518489378442
2299.5	498.892210857592	469.708318432158	29.1838924254345
2300	498.957442243044	469.735498176096	29.221944066948
2300.5	498.901938344897	469.647378585223	29.2545597596738
2301	498.873041985552	469.594735712753	29.2783062727988
2301.5	498.746012445462	469.435662685073	29.3103497603891
2302	498.804663471855	469.474858736857	29.3298047349975
2302.5	498.80523567699	469.43852371075	29.3667119662399
2303	498.954295114799	469.558114584078	29.3961805307203
2303.5	498.805521779558	469.391888992204	29.4136327873543
2304	498.95028967885	469.497460839711	29.4528288391388
2304.5	498.86045347257	469.396466633288	29.4639868392819
2305	498.822974036192	469.322938273371	29.500035762821
2305.5	498.817538087404	469.312066375796	29.5054717116086
2306	499.02982619269	469.490880480652	29.5389457120378
2306.5	499.027823474716	469.470567198341	29.5572562763751
2307	498.85015378013	469.281453401044	29.5687003790859
2307.5	498.994635576854	469.407338530863	29.587297045991
2308	498.875044703526	469.27172591374	29.6033187897861
2308.5	498.956297832773	469.336671196624	29.6196266361491
2309	498.965739217509	469.325227093913	29.6405121235963
2309.5	498.984621986982	469.333524068378	29.6510979186038
2310	498.867606036764	469.194478220442	29.6731278163222
2310.5	498.55117659681	468.880051498462	29.6711250983478
2311	498.701952650025	469.016236320721	29.6857163293041
2311.5	498.715113368142	469.016808525857	29.698304842286
2312	498.593233674272	468.89321221658	29.7000214576926
2312.5	498.866175523925	469.13954652743	29.7266289964952
2313	498.590372648594	468.857735498176	29.7326371504184
2313.5	498.958586653315	469.203061297475	29.7555253558401
2314	498.811243830913	469.049138116015	29.7621057148988
2314.5	498.659895572563	468.896359344825	29.7635362277376
2315	499.053572705815	469.254845862242	29.7987268435734
2315.5	498.76804234318	468.963879550819	29.8041627923611
2316	498.710821829626	468.899792575638	29.8110292539876
2316.5	498.746584650597	468.920391960518	29.8261926900794
2317	498.882483370288	469.036549603033	29.8459337672556
2317.5	499.070738859881	469.19476432301	29.8759745368715
2318	498.851012087834	468.98047349975	29.8705385880838
2318.5	498.980616551034	469.08175380874	29.8988627422931
2319	499.220942707961	469.30634432444	29.9145983835205
2319.5	498.973463986839	469.051999141692	29.921464845147
2320	498.844145626207	468.906372934697	29.9377726915099
2320.5	498.901938344897	468.946713396753	29.9552249481439
2321	498.950861883985	468.986195551105	29.9646663328803
2321.5	499.008654602675	469.030541449109	29.9781131535656
2322	498.836420856877	468.85086903655	29.9855518203276
2322.5	498.812102138617	468.830555754238	29.9815463843788
2323	499.240397682569	469.22165796438	30.018739718189
2323.5	498.908804806523	468.890351190902	30.0184536156212
2324	498.956583935341	468.936127601745	30.0204563335956
2324.5	498.732851727344	468.712967598884	30.0198841284601
2325	498.869322652171	468.829411343967	30.039911308204
2325.5	498.754309419927	468.720692368214	30.033617051713
2326	498.839281882555	468.791931907589	30.047349974966
2326.5	498.745440240326	468.696659752521	30.0487804878049
2327	498.875616908662	468.809098061655	30.0665188470067
2327.5	498.84500393391	468.786495958801	30.0585079751091
2328	498.94256490952	468.872040626565	30.0705242829554
2328.5	498.577498033045	468.507259852657	30.0702381803877
2329	498.751162291682	468.660610828982	30.0905514626994
2329.5	498.631571418353	468.533581288892	30.0979901294614
2330	498.846434446749	468.729561547815	30.1168728989343
2330.5	498.708246906516	468.597382161505	30.1108647450111
2331	498.845576139046	468.729847650383	30.1157284886632
2331.5	498.995779987125	468.88291252414	30.1128674629855
2332	498.834990344038	468.736428009441	30.098562334597
2332.5	498.829268292683	468.729275445247	30.0999928474358
2333	498.990344038338	468.892067806309	30.0982762320292
2333.5	498.905085473142	468.809384164223	30.0957013089192
2334	498.877619626636	468.790215292182	30.0874043344539
2334.5	499.048136757027	468.946427294185	30.1017094628424
2335	498.781489163865	468.693798726844	30.0876904370217
2335.5	498.599241828195	468.507259852657	30.0919819755382
2336	498.91567126815	468.815678420714	30.0999928474358
2336.5	498.699663829483	468.601387597454	30.0982762320292
2337	499.05042557757	468.939274729991	30.1111508475789
2337.5	498.772047779129	468.666332880338	30.1057148987912
2338	498.767184035477	468.662899649524	30.1042843859524
2338.5	498.710821829626	468.594235033259	30.1165867963665
2339	499.039553679994	468.909520062943	30.1300336170517
2339.5	498.984335884415	468.846863600601	30.1374722838137
2340	499.079608039482	468.93555539661	30.1440526428725
2340.5	499.095915885845	468.94957442243	30.1463414634146
2341	499.074172090695	468.917817037408	30.1563550532866
2341.5	499.057005936628	468.898075960232	30.1589299763965
2342	498.685644803662	468.521851083613	30.1637937200486
2342.5	499.009226807811	468.835133395322	30.1740934124884
2343	498.902510550032	468.71611472713	30.1863958229025
2343.5	498.817251984837	468.643730777484	30.1735212073528
2344	498.966025320077	468.781918317717	30.1841070023603
2344.5	498.618982905372	468.439739646663	30.1792432587082
2345	498.628424290108	468.457191903297	30.1712323868107
2345.5	498.663614905944	468.493240826836	30.1703740791074
2346	498.631571418353	468.450039339103	30.1815320792504
2346.5	498.75516772763	468.572491238109	30.1826764895215
2347	498.591803161433	468.407410056505	30.1843931049281
2347.5	498.713396752736	468.524712109291	30.1886846434447
2348	498.80008583077	468.605106930835	30.1949788999356
2348.5	498.63328803376	468.426865031114	30.2064230026464
2349	498.610399828338	468.405979543666	30.2044202846721
2349.5	498.69365567556	468.478363493312	30.2152921822473
2350	498.746298548029	468.525570416994	30.220728131035
2350.5	498.787497317788	468.568771904728	30.2187254130606
2351	498.734568342751	468.50811816036	30.2264501823904
2351.5	498.642729418497	468.415993133538	30.2267362849582
2352	498.837851369716	468.603962520564	30.2338888491524
2352.5	498.781775266433	468.539589442815	30.2421858236178
2353	498.690508547314	468.450325441671	30.2401831056434
2353.5	498.645876546742	468.401115800014	30.2447607467277
2354	498.574350904799	468.339031542808	30.2353193619913
2354.5	498.73599885559	468.483227236964	30.2527716186253
2355	498.706244188542	468.459766826407	30.2464773621343
2355.5	498.806380087261	468.540161647951	30.2662184393105
2356	498.796366497389	468.535011801731	30.2613546956584
2356.5	498.833273728632	468.566483084186	30.266790644446
2357	498.615263571991	468.345611901867	30.2696516701237
2357.5	498.856734139189	468.58651026393	30.2702238752593
2358	498.741720906945	468.463772262356	30.2779486445891
2358.5	498.724268650311	468.455475287891	30.2687933624204
2359	498.627852084972	468.353908876332	30.2739432086403
2359.5	498.90537157571	468.615406623274	30.2899649524354
2360	498.890208139618	468.607395751377	30.2828123882412
2360.5	498.729990701667	468.43888133896	30.2911093627065
2361	499.002646448752	468.703812316716	30.2988341320363
2361.5	498.759173163579	468.469494313711	30.2896788498677
2362	498.756312137901	468.450325441671	30.3059866962306
2362.5	498.742865317216	468.436878620986	30.3059866962306
2363	498.655317931478	468.337314927401	30.318003004077
2363.5	498.730562906802	468.410271082183	30.3202918246191
2364	498.569487161147	468.252914669909	30.3165724912381
2364.5	498.645304341606	468.318432157929	30.3268721836778
2365	498.695944496102	468.362205850798	30.3337386453043
2365.5	498.742293112081	468.408840569344	30.3334525427366
2366	498.638151777412	468.29640226021	30.3417495172019
2366.5	498.531721622202	468.193405335813	30.3383162863887
2367	498.663901008512	468.321293183606	30.3426078249052
2367.5	498.760031471282	468.400829697447	30.3592017738359
2368	498.542879622345	468.192833130677	30.3500464916673
2368.5	498.894785780702	468.527000929833	30.367784850869
2369	498.643873828768	468.290108003719	30.3537658250483
2369.5	498.616407982262	468.260353336671	30.3560546455904
2370	498.754595522495	468.387096774194	30.3674987483013
2370.5	498.441027108218	468.090122308848	30.3509047993706
2371	498.772047779129	468.407696159073	30.3643516200558
2371.5	498.564623417495	468.196552464058	30.3680709534368
2372	498.482798083113	468.125885129819	30.3569129532938
2372.5	498.747156855733	468.382233030541	30.3649238251913
2373	498.504827980831	468.137043129962	30.367784850869
2373.5	498.639296187683	468.26693369573	30.3723624919534
2374	498.828123882412	468.451183749374	30.3769401330377
2374.5	498.701952650025	468.312710106573	30.3892425434518
2375	498.722552034905	468.337314927401	30.385237107503
2375.5	498.574637007367	468.198555182033	30.3760818253344
2376	498.616980187397	468.225448823403	30.391531363994
2376.5	498.495100493527	468.111866103998	30.3832343895286
2377	498.677061726629	468.280094413847	30.3969673127816
2377.5	498.557184750733	468.160503540519	30.3966812102139
2378	498.651026392962	468.259495028968	30.391531363994
2378.5	498.570917673986	468.169944925256	30.4009727487304
2379	498.656176239182	468.241184464631	30.4149917745512
2379.5	498.680208854874	468.264072670052	30.4161361848223
2380	498.68335598312	468.257492310993	30.4258636721265
2380.5	498.639296187683	468.21944066948	30.4198555182033
2381	498.568342750876	468.156212002003	30.4121307488735
2381.5	498.805807882126	468.376510979186	30.4292969029397
2382	498.470209570131	468.056648308419	30.4135612617123
2382.5	498.760031471282	468.334740004292	30.4252914669909
2383	498.72312424004	468.295543952507	30.4275802875331
2383.5	498.55890136614	468.145340104427	30.4135612617123
2384	498.671625777841	468.240040054359	30.4315857234819
2384.5	498.614405264287	468.183105643373	30.4312996209141
2385	498.523424647736	468.098705385881	30.4247192618554
2385.5	498.357485158429	467.933910306845	30.4235748515843
2386	498.688219726772	468.264072670052	30.4241470567198
2386.5	498.561190186682	468.13732923253	30.4238609541521
2387	498.651026392962	468.230026464488	30.4209999284744
2387.5	498.718832701523	468.288105285745	30.4307274157786
2388	498.630999213218	468.203418925685	30.4275802875331
2388.5	498.749445676275	468.329876260639	30.4195694156355
2389	498.824976754166	468.3888133896	30.4361633645662
2389.5	498.628996495244	468.201702310278	30.4272941849653
2390	499.050711680137	468.61082898219	30.4398826979472
2390.5	498.856448036621	468.416279236106	30.440168800515
2391	498.732279522209	468.297546670481	30.4347328517273
2391.5	498.69880552178	468.25405908018	30.4447464415993
2392	498.531149417066	468.083541949789	30.447607467277
2392.5	498.758887061011	468.301838208998	30.4570488520134
2393	498.637579572277	468.181961233102	30.4556183391746
2393.5	498.770903368858	468.310421286031	30.4604820828267
2394	498.556612545598	468.10013589872	30.4564766468779
2394.5	498.676775624061	468.217724054073	30.4590515699878
2395	498.675059008655	468.22716543881	30.4478935698448
2395.5	498.621843931049	468.164508976468	30.4573349545812
2396	498.462770903369	468.022602102854	30.440168800515
2396.5	498.685358701094	468.242901080037	30.4424576210571
2397	498.709963521923	468.267505900865	30.4424576210571
2397.5	498.469637364995	468.045204205708	30.4244331592876
2398	498.653601316072	468.218296259209	30.4353050568629
2398.5	498.387812030613	467.964237179029	30.4235748515843
2399	498.519991416923	468.088119590873	30.4318718260496
2399.5	498.630140905515	468.179958515128	30.450182390387
2400	498.743151419784	468.300121593591	30.4430298261927
2400.5	498.703669265432	468.250911951935	30.4527573134969
2401	498.716829983549	468.262928259781	30.453901723768
2401.5	498.686789213933	468.221729490022	30.465059723911
2402	498.640154495387	468.168228309849	30.4719261855375
2402.5	498.820113010514	468.341606465918	30.4785065445962
2403	498.881911165153	468.398254774337	30.4836563908161
2403.5	498.579500751019	468.108432873185	30.4710678778342
2404	498.739432086403	468.262928259781	30.4765038266218
2404.5	498.701666547457	468.216579643802	30.485086903655
2405	498.40097274873	467.927043845219	30.4739289035119
2405.5	498.807238394965	468.328731850368	30.4785065445962
2406	498.779486445891	468.294685644804	30.4848008010872
2406.5	498.709391316787	468.22716543881	30.4822258779773
2407	498.669336957299	468.191974822974	30.4773621343252
2407.5	498.937128960732	468.436592518418	30.5005364423146
2408	499.049853372434	468.540733853086	30.5091195193477
2408.5	498.728560188828	468.236034618411	30.492525570417
2409	498.769472856019	468.270653029111	30.4988198269079
2409.5	498.806666189829	468.301838208998	30.5048279808311
2410	498.459623775123	467.972248050926	30.4873757241971
2410.5	498.602675059009	468.103283026965	30.4993920320435
2411	498.594378084543	468.084400257492	30.509977827051
2411.5	498.715971675846	468.211429797582	30.5045418782634
2412	498.800944138474	468.282669336957	30.5182748015163
2412.5	498.660181675131	468.146770617266	30.5134110578642
2413	498.816107574565	468.291824619126	30.5242829554395
2413.5	498.747156855733	468.220585079751	30.5265717759817
2414	498.587797725485	468.073242257349	30.5145554681353
2414.5	498.562048494385	468.03976825692	30.5222802374651
2415	498.790358343466	468.258922823832	30.5314355196338
2415.5	498.806380087261	468.284672054932	30.5217080323296
2416	498.801802446177	468.271225234246	30.5305772119305
2416.5	498.674200700951	468.144195694156	30.5300050067949
2417	498.824404549031	468.294685644804	30.5297189042272
2417.5	498.836420856877	468.295543952507	30.5408769043702
2418	498.810099420642	468.267792003433	30.5423074172091
2418.5	498.738001573564	468.205421643659	30.5325799299049
2419	498.818968600243	468.266075388027	30.5528932122166
2419.5	498.653315213504	468.102138616694	30.55117659681
2420	498.64101280309	468.093841642229	30.5471711608612
2420.5	498.85272870324	468.27980831128	30.5729203919605
2421	498.735140547886	468.165081181604	30.5700593662828
2421.5	498.845290036478	468.267219798298	30.5780702381804
2422	498.777197625349	468.194549746084	30.5826478792647
2422.5	498.83098490809	468.232887490165	30.5980974179243
2423	498.900793934626	468.305271439811	30.5955224948144
2423.5	498.934267935055	468.333023388885	30.6012445461698
2424	498.871611472713	468.263786567484	30.6078249052285
2424.5	498.747156855733	468.149917745512	30.597239110221
2425	498.732851727344	468.135612617123	30.597239110221
2425.5	498.703097060296	468.104141334668	30.5989557256276
2426	498.677347829197	468.081539231815	30.5958085973822
2426.5	498.727987983692	468.136757027394	30.5912309562978
2427	498.794649881983	468.200271797439	30.5943780845433
2427.5	498.574637007367	467.994277948645	30.5803590587226
2428	498.896502396109	468.300407696159	30.5960946999499
2428.5	498.829840497818	468.224018310564	30.6058221872541
2429	498.715971675846	468.122738001574	30.5932336742722
2429.5	498.891924755025	468.281524926686	30.6103998283385
2430	498.722838137472	468.111007796295	30.6118303411773
2430.5	498.721979829769	468.11415492454	30.6078249052285
2431	498.880480652314	468.268078106001	30.6124025463129
2431.5	498.877619626636	468.255489593019	30.6221300336171
2432	498.721407624633	468.11672984765	30.604677776983
2432.5	498.914812960446	468.297260567914	30.6175523925327
2433	498.805807882126	468.181961233102	30.6238466490237
2433.5	498.894213575567	468.276088977899	30.6181245976683
2434	498.814390959159	468.190544310135	30.6238466490237
2434.5	499.067591731636	468.43630641585	30.6312853157857
2435	498.804377369287	468.172519848366	30.6318575209213
2435.5	498.997210499964	468.366497389314	30.6307131106502
2436	498.852156498105	468.214576925828	30.6375795722767
2436.5	498.856734139189	468.220585079751	30.6361490594378
2437	498.82326013876	468.188255489593	30.6350046491667
2437.5	498.822115728489	468.17194764323	30.6501680852586
2438	498.900793934626	468.251198054503	30.649595880123
2438.5	498.885630498534	468.232029182462	30.6536013160718
2439	498.880480652314	468.22201559259	30.6584650597239
2439.5	498.739145983835	468.084400257492	30.6547457263429
2440	498.742865317216	468.079822616408	30.6630427008082
2440.5	498.903082755168	468.237179028682	30.6659037264859
2441	498.714827265575	468.056648308419	30.6581789571561
2441.5	499.066447321365	468.398826979472	30.6676203418926
2442	498.911951934769	468.23489020814	30.677061726629
2442.5	498.893927472999	468.223160002861	30.670767470138
2443	498.948286960875	468.274372362492	30.6739145983835
2443.5	498.901938344897	468.222587797726	30.6793505471712
2444	498.886202703669	468.213146412989	30.6730562906802
2444.5	499.072741577856	468.38366354338	30.6890780344754
2445	498.931120806809	468.241756669766	30.6893641370431
2445.5	498.732279522209	468.053215077605	30.6790644446034
2446	499.06444460339	468.371361132966	30.6930834704241
2446.5	498.89764680638	468.205421643659	30.6922251627208
2447	498.813246548888	468.125885129819	30.6873614190687
2447.5	498.735712753022	468.038623846649	30.6970889063729
2448	499.101637937201	468.385380158787	30.7162577784136
2448.5	498.825262856734	468.128746155497	30.6965167012374
2449	498.960303268722	468.244617695444	30.715685573278
2449.5	498.909377011659	468.19254702811	30.7168299835491
2450	498.962878191832	468.243187182605	30.7196910092268
2450.5	499.007510192404	468.272941849653	30.7345683427509
2451	498.833559831199	468.10528574494	30.7282740862599
2451.5	498.817538087404	468.095558257635	30.721979829769
2452	499.091052142193	468.35934482512	30.7317073170732
2452.5	498.83985408769	468.109863386024	30.7299907016665
2453	498.860739575138	468.131893283742	30.7288462913955
2453.5	498.958872755883	468.229168156784	30.7297045990988
2454	499.072741577856	468.332737286317	30.7400042915385
2454.5	499.007224089836	468.262356054646	30.7448680351906
2455	499.109648809098	468.36449467134	30.7451541377584
2455.5	499.044417423646	468.289821901152	30.7545955224948
2456	498.893641370431	468.149917745512	30.7437236249195
2456.5	498.874758600958	468.139618053072	30.7351405478864
2457	499.121951219512	468.37851369716	30.7434375223518
2457.5	498.790644446034	468.05264287247	30.7380015735641
2458	498.649023674987	467.919605178456	30.729418496531
2458.5	499.152564194264	468.408840569344	30.7437236249195
2459	499.050711680137	468.299549388456	30.7511622916816
2459.5	498.713682855304	467.987983692154	30.72569916315
2460	498.896502396109	468.167083899578	30.729418496531
2460.5	498.88219726772	468.15907302768	30.7231242400401
2461	498.883341677992	468.140190258208	30.743151419784
2461.5	498.926257063157	468.181102925399	30.7451541377584
2462	499.047564551892	468.302410414133	30.7451541377584
2462.5	498.83985408769	468.10013589872	30.7397181889707
2463	499.050139475002	468.288677490881	30.7614619841213
2463.5	499.022673628496	468.277519490737	30.7451541377584
2464	498.965739217509	468.220012874616	30.7457263428939
2464.5	498.870180959874	468.117015950218	30.753165009656
2465	498.899935626922	468.14762892497	30.7523067019527
2465.5	498.776339317645	468.019454974608	30.756884343037
2466	498.774050497103	468.022602102854	30.7514483942493
2466.5	498.792074958873	468.030899077319	30.7611758815535
2467	498.686217008798	467.938774050497	30.7474429583005
2467.5	498.929118088835	468.173950361205	30.7551677276304
2468	498.954295114799	468.195694156355	30.7586009584436
2468.5	498.992918961448	468.241184464631	30.7517344968171
2469	499.041842500536	468.284385952364	30.7574565481725
2469.5	499.11193762964	468.341892568486	30.7700450611544
2470	498.992918961448	468.230312567055	30.7626063943924
2470.5	498.81811029254	468.057506616122	30.760603676418
2471	499.049853372434	468.274086259924	30.7757671125098
2471.5	499.063300193119	468.294399542236	30.7689006508833
2472	498.999785423074	468.236606823546	30.7631785995279
2472.5	499.230670195265	468.455475287891	30.7751949073743
2473	499.190615835777	468.42085687719	30.7697589585867
2473.5	499.166297117517	468.393391030684	30.7729060868321
2474	499.235247836349	468.448608826264	30.7866390100851
2474.5	499.010371218082	468.242328874902	30.76804234318
2475	498.857020241757	468.092983334525	30.7640369072312
2475.5	498.88219726772	468.112438309134	30.7697589585867
2476	499.05300050068	468.277519490737	30.7754810099421
2476.5	498.860167370002	468.093269437093	30.7668979329089
2477	498.961733781561	468.182819540805	30.7789142407553
2477.5	498.913668550175	468.136184822259	30.7774837279165
2478	498.969172448323	468.182819540805	30.7863529075173
2478.5	498.876189113797	468.088119590873	30.788069522924
2479	498.834704241471	468.050926257063	30.7837779844074
2479.5	498.944281524927	468.155639796867	30.7886417280595
2480	499.119948501538	468.331592876046	30.7883556254917
2480.5	498.987196910092	468.207424361634	30.7797725484586
2481	498.933123524784	468.147915027537	30.7852084972463
2481.5	498.785494599814	468.003433230813	30.7820613690008
2482	498.997210499964	468.21686574637	30.7803447535942
2482.5	499.127101065732	468.335884414563	30.7912166511694
2483	499.137400758172	468.341034260782	30.7963664973893
2483.5	498.988627422931	468.18482225878	30.8038051641513
2484	498.899363421787	468.102424719262	30.7969387025249
2484.5	499.105357270582	468.310421286031	30.7949359845505
2485	499.264144195694	468.457191903297	30.8069522923968
2485.5	498.934554037622	468.141334668479	30.7932193691438
2486	498.967741935484	468.181102925399	30.7866390100851
2486.5	498.8078106001	468.016593948931	30.7912166511694
2487	498.897360703812	468.111293898863	30.7860668049496
2487.5	498.776053215078	467.989128102425	30.7869251126529
2488	498.911093627065	468.114727129676	30.7963664973893
2488.5	498.831557113225	468.038909949217	30.7926471640083
2489	498.792074958873	468.002861025678	30.7892139331951
2489.5	498.987196910092	468.20399113082	30.7832057792719
2490	498.849295472427	468.05264287247	30.7966525999571
2490.5	498.877333524068	468.090694513983	30.7866390100851
2491	499.023531936199	468.220298977183	30.8032329590158
2491.5	498.898791216651	468.107002360346	30.791788856305
2492	499.219512195122	468.415707030971	30.8038051641513
2492.5	498.843573421071	468.059509334096	30.7840640869752
2493	498.849295472427	468.062084257206	30.7872112152207
2493.5	498.917673986124	468.127601745226	30.7900722408984
2494	498.99263285888	468.201988412846	30.7906444460339
2494.5	498.909949216794	468.121021386167	30.7889278306273
2495	499.006937987268	468.222587797726	30.784350189543
2495.5	498.873041985552	468.090980616551	30.7820613690008
2496	499.041842500536	468.263786567484	30.778055933052
2496.5	498.729990701667	467.964237179029	30.7657535226379
2497	498.785208497246	468.027465846506	30.7577426507403
2497.5	498.998354910235	468.230598669623	30.7677562406123
2498	498.892210857592	468.133323796581	30.7588870610114
2498.5	499.070166654746	468.300121593591	30.7700450611544
2499	498.929118088835	468.173378156069	30.7557399327659
2499.5	499.216365066876	468.44660610829	30.7697589585867
2500	499.048708962163	468.294685644804	30.7540233173593
2500.5	498.894785780702	468.143909591589	30.7508761891138
2501	498.838995779987	468.099277591016	30.7397181889707
2501.5	498.792361061441	468.051498462199	30.7408625992418
2502	498.959158858451	468.219154566912	30.7400042915385
2502.5	498.971175166297	468.228595951649	30.7425792146485
2503	498.975752807381	468.228309849081	30.7474429583005
2503.5	498.864745011086	468.125312924683	30.739432086403
2504	498.776911522781	468.036907231242	30.7400042915385
2504.5	498.993491166583	468.259495028968	30.7339961376153
2505	498.953436807095	468.220585079751	30.7328517273443
2505.5	498.725126958014	467.999713897432	30.7254130605822
2506	498.873614190687	468.150489950647	30.7231242400401
2506.5	498.805807882126	468.080108718976	30.72569916315
2507	498.740862599242	468.020599384879	30.7202632143623
2507.5	498.832129318361	468.122165796438	30.7099635219226
2508	498.78864172806	468.070667334239	30.7179743938202
2508.5	498.89507188327	468.181961233102	30.7131106501681
2509	498.783777984407	468.077533795866	30.7062441885416
2509.5	498.810099420642	468.086975180602	30.7231242400401
2510	498.758887061011	468.036048923539	30.7228381374723
2510.5	498.71024962449	467.992561333238	30.7176882912524
2511	498.88219726772	468.144481796724	30.7377154709964
2511.5	498.863600600815	468.122165796438	30.7414348043774
2512	498.866461626493	468.122451899006	30.7440097274873
2512.5	498.753737214791	467.998569487161	30.7551677276304
2513	498.893355267864	468.124168514412	30.7691867534511
2513.5	498.74372362492	467.985980974179	30.7577426507403
2514	499.011229525785	468.245189900579	30.7660396252056
2514.5	499.00035762821	468.223160002861	30.7771976253487
2515	498.830126600386	468.061225949503	30.7689006508833
2515.5	498.837565267148	468.072097847078	30.7654674200701
2516	498.958872755883	468.178241899721	30.7806308561619
2516.5	498.719118804091	467.949073742937	30.7700450611544
2517	498.754023317359	467.98970030756	30.764323009799
2517.5	498.996924397396	468.219726772048	30.7771976253487
2518	498.86302839568	468.07953651384	30.7834918818396
2518.5	498.782061369001	468.010871897575	30.7711894714255
2519	498.82326013876	468.045776410843	30.7774837279165
2519.5	498.970316858594	468.178814104857	30.7915027537372
2520	498.872755882984	468.088977898577	30.7837779844074
2520.5	498.851584292969	468.060653744367	30.7909305486017
2521	498.696516701237	467.903011229526	30.7935054717116
2521.5	498.885630498534	468.084114154925	30.8015163436092
2522	498.834418138903	468.038909949217	30.795508189686
2522.5	499.051569987841	468.236034618411	30.8155353694299
2523	498.895644088406	468.075531077891	30.8201130105143
2523.5	498.898505114083	468.081253129247	30.8172519848366
2524	499.116515270725	468.274086259924	30.8424290108004
2524.5	498.740576496674	467.914741434804	30.8258350618697
2525	498.832129318361	468.011730205279	30.820399113082
2525.5	498.773478291968	467.951362563479	30.8221157284887
2526	498.861597882841	468.045776410843	30.8158214719977
2526.5	498.90022172949	468.076675488162	30.8235462413275
2527	498.961733781561	468.137043129962	30.8246906515986
2527.5	498.749159573707	467.933338101709	30.8158214719977
2528	498.840712395394	468.011444102711	30.8292682926829
2528.5	498.801516343609	467.971675845791	30.8298404978185
2529	498.833273728632	468.011730205279	30.8215435233531
2529.5	498.930548601674	468.098419283313	30.8321293183606
2530	498.827837779844	468.000572205136	30.8272655747085
2530.5	498.772333881697	467.953079178886	30.819254702811
2531	498.887061011373	468.059223231529	30.8278377798441
2531.5	498.869894857306	468.034046205565	30.8358486517416
2532	499.00550747443	468.173092053501	30.8324154209284
2532.5	498.918532293827	468.077533795866	30.8409984979615
2533	498.804377369287	467.973678563765	30.8306988055218
2533.5	498.950575781418	468.120163078464	30.830412702954
2534	498.954867319934	468.112438309134	30.8424290108004
2534.5	498.961161576425	468.129032258065	30.8321293183606
2535	499.193190758887	468.348759030112	30.8444317287748
2535.5	498.897932908948	468.053787282741	30.844145626207
2536	499.006937987268	468.1642228739	30.8427151133681
2536.5	499.002074243616	468.154495386596	30.8475788570202
2537	498.778628138188	467.930190973464	30.8484371647236
2537.5	499.083041270295	468.223160002861	30.8598812674344
2538	498.938559473571	468.067806308562	30.8707531650097
2538.5	498.871897575281	468.018310564337	30.8535870109434
2539	498.976038909949	468.112724411702	30.8633144982476
2539.5	498.827837779844	467.968242614977	30.8595951648666
2540	498.939131678707	468.074100565053	30.8650311136542
2540.5	498.978899935627	468.114727129676	30.8641728059509
2541	498.894499678135	468.03204348759	30.8624561905443
2541.5	498.938845576139	468.067520205994	30.8713253701452
2542	498.813246548888	467.953079178886	30.8601673700021
2542.5	498.865889421358	468.01029969244	30.8555897289178
2543	498.768328445748	467.916458050211	30.8518703955368
2543.5	498.764895214935	467.932765896574	30.8321293183606
2544	498.73084900937	467.89471425506	30.8361347543094
2544.5	498.695944496102	467.880123024104	30.8158214719977
2545	498.956583935341	468.145626206995	30.8109577283456
2545.5	498.72827408626	467.916171947643	30.8121021386167
2546	498.996352192261	468.17967241256	30.816679779701
2546.5	498.880194549746	468.0692368214	30.8109577283456
2547	498.891352549889	468.07181174451	30.8195408053787
2547.5	498.960303268722	468.140190258208	30.8201130105143
2548	498.87075316501	468.044059795437	30.826693369573
2548.5	499.043273013375	468.210571489879	30.8327015234962
2549	498.770331163722	467.950504255776	30.8198269079465
2549.5	498.88219726772	468.048351333953	30.8338459337673
2550	498.808668907803	467.97310635863	30.8355625491739
2550.5	498.915957370717	468.064945282884	30.8510120878335
2551	498.904513268007	468.046348615979	30.8581646520278
2551.5	498.94513983263	468.082397539518	30.8627422931121
2552	498.920535011802	468.051784564766	30.8687504470353
2552.5	498.798083112796	467.937343537658	30.8607395751377
2553	498.786639010085	467.927902152922	30.8587368571633
2553.5	498.793791574279	467.935913024819	30.85787854946
2554	498.861883985409	468.008010871898	30.8538731135112
2554.5	498.811243830913	467.961376153351	30.8498676775624
2555	498.822401831056	467.971961948359	30.8504398826979
2555.5	498.87332808812	468.022888205422	30.8504398826979
2556	499.021529218225	468.174236463772	30.8472927544525
2556.5	498.9027966526	468.048637436521	30.854159216079
2557	498.833845933767	467.98970030756	30.844145626207
2557.5	498.843287318504	468.00257492311	30.8407123953937
2558	498.937128960732	468.089264001144	30.847864959588
2558.5	498.721979829769	467.887847793434	30.834132036335
2559	498.83985408769	467.997138974322	30.8427151133681
2559.5	498.873614190687	468.035476718404	30.8381374722838
2560	498.900793934626	468.0603676418	30.840426292826
2560.5	498.898791216651	468.056076103283	30.8427151133681
2561	498.873041985552	468.028896359345	30.844145626207
2561.5	498.912238037336	468.073528359917	30.8387096774194
2562	498.820399113082	467.975967384307	30.8444317287748
